Descripcion_1,Descripcion_2,precio,mt2,ubicacion
Casa,Casa,$ 175.000,Antigüedad: 8-Permite mascotas-Estado del inmueble: Excelente-Superficie del terreno (m²): 194.09-Superficie total: 194.09 m²-Superficie cubierta: 194.09 m²-,Nada
Otro,Otro,$ 1.250.000,Nada,"https://www.google.com/maps/@-0.2663019686186355,-78.48317370674243,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 120.000,Superficie total: 160 m²-Antigüedad: 3-Superficie cubierta: 160 m²-Superficie del terreno (m²): 160 m²-,Nada
Casa,Casa,$ 2.250.000,Cantidad plantas: 2-Antigüedad: 6-Superficie cubierta: 1298 m²-Niveles construidos: 2-Superficie del terreno (m²): 1688 m²-Permite mascotas-Superficie total: 1298 m²-Número de pisos: 2-Estado del inmueble: Excelente-,"https://www.google.com/maps/@-0.2123981340556455,-78.43083457138334,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 84.332,Nada,Nada
Casa,Casa,$ 350.000,Nada,Nada
Departamento,Departamento,$ 138.000,Nada,"https://www.google.com/maps/@-0.2021599549641016,-78.4811750598116,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 98.000,Nada,Nada
Casa,Casa,$ 110.000,Nada,Nada
Casa,Casa,Nada,Nada,"https://www.google.com/maps/@-0.2216546516403564,-78.45015732822019,13z?hl=es-ES&gl=US"
Casa,Casa,$ 420.000,Estado del inmueble: Excelente-Superficie cubierta: 200 m²-Cantidad plantas: 2-Antigüedad: 8-Superficie del terreno (m²): 150 m²-Niveles construidos: 2-Número de pisos: 2-Permite mascotas-Superficie total: 200 m²-,Nada
Departamento,Departamento,$ 320.000,Antigüedad: 28-Cantidad plantas: 12-Número de pisos: 12-Superficie total: 252 m²-Superficie cubierta: 252 m²-Niveles construidos: 12-Superficie del terreno (m²): 320 m²-,"https://www.google.com/maps/@-0.1978921550413664,-78.47917004346947,13z?hl=es-ES&gl=US"
Casa,Casa,$ 230.000,Estado del inmueble: Bueno-Antigüedad: 46-Niveles construidos: 2-Número de pisos: 2-Permite mascotas-Superficie del terreno (m²): 414 m²-Superficie total: 407 m²-Superficie cubierta: 407 m²-Cantidad plantas: 2-,"https://www.google.com/maps/@-0.1871617719986483,-78.5077912464422,13z?hl=es-ES&gl=US"
Casa,Casa,$ 1.450.000,Nada,Nada
Departamento,Departamento,$ 60.000,67 m² Totales,"https://www.google.com/maps/@-0.1856349994484212,-78.48036454264256,13z?hl=es-ES&gl=US"
Edificio,Edificio,$ 650.000,Nada,Nada
Oficina/Consultorio,Oficina/Consultorio,$ 109.500,Nada,"https://www.google.com/maps/@-0.1838786979798986,-78.48705651419132,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio,$ 250.000,Nada,"https://www.google.com/maps/@-0.200141605533789,-78.49097446281571,13z?hl=es-ES&gl=US"
Casa,Casa,$ 140.000,116 m² Totales,"https://www.google.com/maps/@-0.1292391465229997,-78.4741506527423,13z?hl=es-ES&gl=US"
Casa,Casa,$ 265.000,219 m² Totales,Nada
Departamento,Departamento,$ 116.000,57 m² Totales,"https://www.google.com/maps/@-0.182238026213309,-78.48472844292812,13z?hl=es-ES&gl=US"
Casa,Casa,$ 125.000,112 m² Totales,"https://www.google.com/maps/@-0.117006448977299,-78.51428524560427,13z?hl=es-ES&gl=US"
Casa,Casa,$ 250.000,Nada,Nada
Lote,Lote,$ 1.145.000,Nada,Nada
Casa,Casa,$ 145.000,Superficie cubierta: 208 m²-Niveles construidos: 3-Permite mascotas-Estado del inmueble: Muy Bueno-Cantidad plantas: 3-Superficie total: 208 m²-Antigüedad: 19-Número de pisos: 3-Superficie del terreno (m²): 105-,"https://www.google.com/maps/@-0.1264649520817434,-78.47735108268276,13z?hl=es-ES&gl=US"
Casa,Casa,$ 250.000,Superficie total: 317 m²-Superficie del terreno (m²): 405 m²-Estado del inmueble: Bueno-Antigüedad: 56-Superficie cubierta: 317 m²-,Nada
Casa,Casa,$ 145.000,Antigüedad: 7-Superficie del terreno (m²): 80 m²-Niveles construidos: 3-Número de pisos: 3-Superficie cubierta: 175.82 m²-Estado del inmueble: Bueno-Cantidad plantas: 3-Superficie total: 175.82 m²-,"https://www.google.com/maps/@-0.1415104985810048,-78.46349188865108,13z?hl=es-ES&gl=US"
Lote,Lote,$ 270.000,Nada,"https://www.google.com/maps/@-0.2238623091585524,-78.51491202439053,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 170.000,57 m² Totales,"https://www.google.com/maps/@-0.1821486630506693,-78.47882040592832,13z?hl=es-ES&gl=US"
Casa,Casa,$ 69.000,82 m² Totales,"https://www.google.com/maps/@-0.2901944057793546,-78.5589051630702,13z?hl=es-ES&gl=US"
Casa,Casa,$ 65.000,75 m² Totales,"https://www.google.com/maps/@-0.09502121146971351,-78.45052137596053,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 105.000,95 m² Totales,Nada
Casa,Casa,$ 63.850,65 m² Totales,"https://www.google.com/maps/@-0.3261712270149098,-78.5559424704233,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio,$ 100.000,Superficie cubierta: 104 m²-Superficie del terreno (m²): 104-Superficie total: 104 m²-Antigüedad: 10-,Nada
Local,Local,$ 199.000,113 m² Totales,"https://www.google.com/maps/@-0.1748108006640162,-78.48457305710897,13z?hl=es-ES&gl=US"
Casa,Casa,Nada,94 m² Totales,Nada
Departamento,Departamento,$ 280.000,204 m² Totales,Nada
Casa,Casa,$ 93.998,89 m² Totales,"https://www.google.com/maps/@-0.2206064885255082,-78.37929469678569,13z?hl=es-ES&gl=US"
Casa,Casa,$ 152.200,89 m² Totales,"https://www.google.com/maps/@-0.2206064885255082,-78.37929469678569,13z?hl=es-ES&gl=US"
Casa,Casa,$ 128.001,115 m² Totales,"https://www.google.com/maps/@-0.2698807370191666,-78.46900780051004,13z?hl=es-ES&gl=US"
Casa,Casa,$ 128.000,115 m² Totales,"https://www.google.com/maps/@-0.2698807370191666,-78.46900780051004,13z?hl=es-ES&gl=US"
Casa,Casa,Nada,65 m² Totales,Nada
Casa,Casa,$ 44.300,65 m² Totales,"https://www.google.com/maps/@-0.08580913715113078,-78.39927516287172,13z?hl=es-ES&gl=US"
Casa,Casa,$ 128.000,115 m² Totales,"https://www.google.com/maps/@-0.2670764990947965,-78.46528577206145,13z?hl=es-ES&gl=US"
Casa,Casa,$ 44.300,65 m² Totales,"https://www.google.com/maps/@-0.08580913715113078,-78.39927516287172,13z?hl=es-ES&gl=US"
Casa,Casa,Nada,65 m² Totales,"https://www.google.com/maps/@-0.08580913715113078,-78.39927516287172,13z?hl=es-ES&gl=US"
Local,Local,$ 560.000,Superficie cubierta: 313 m²-Superficie del terreno (m²): 313-Superficie total: 313 m²-Estado del inmueble: Bueno-Antigüedad: 30-,"https://www.google.com/maps/@-0.1611460493312919,-78.49682760732276,13z?hl=es-ES&gl=US"
Local,Local,$ 290.000,Nada,"https://www.google.com/maps/@-0.1611460493312919,-78.49682760732276,13z?hl=es-ES&gl=US"
Casa,Casa,$ 345.000,Superficie del terreno (m²): 350-Superficie total: 440 m²-Antigüedad: 37-Superficie cubierta: 440 m²-,Nada
Departamento,Departamento,$ 520.000,Superficie cubierta: 741.61 m²-Cantidad plantas: 4-Superficie del terreno (m²): 344.16-Superficie total: 741.61 m²-Antigüedad: 25-Número de pisos: 4-Niveles construidos: 4-,"https://www.google.com/maps/@-0.1372780033405225,-78.49331218881275,13z?hl=es-ES&gl=US"
Lote,Lote,$ 451.500,Antigüedad-Superficie cubierta: 120.00 m²-Superficie del terreno (m²): 30122.18-Superficie total: 120.00 m²-,"https://www.google.com/maps/@-0.213709537234161,-78.50077691112212,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 132.482,Nada,"https://www.google.com/maps/@-0.1067912355819846,-78.48131198081983,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 180.000,Superficie cubierta: 253 m²-Antigüedad: 47-Superficie del terreno (m²): 253-Superficie total: 253 m²-,"https://www.google.com/maps/@-0.174238995671413,-78.48343653079792,13z?hl=es-ES&gl=US"
Local,Local,$ 70.000,Antigüedad: 11-Superficie cubierta: 26 m²-Superficie del terreno (m²): 26 m²-Superficie total: 26 m²-,"https://www.google.com/maps/@-0.09914332098872555,-78.4218951379575,13z?hl=es-ES&gl=US"
Casa,Casa,$ 148.000,Superficie total: 270 m²-Superficie cubierta: 270 m²-Niveles construidos: 4-Número de pisos: 4-Superficie del terreno (m²): 110 m²-Antigüedad: 28-Cantidad plantas: 4-,"https://www.google.com/maps/@-0.1939770819293628,-78.51061907207468,13z?hl=es-ES&gl=US"
Lote,Lote,$ 55.000,Superficie total: 0 m²-Antigüedad: 2-Superficie cubierta: 0 m²-Superficie del terreno (m²): 500-,Nada
Casa,Casa,$ 365.000,Nada,Nada
Otro,Otro,$ 300.000,234242 m² Totales,"https://www.google.com/maps/@-0.2087782185097422,-78.5065684605672,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio,$ 75.000,Nada,"https://www.google.com/maps/@-0.2035369399822382,-78.48444229696393,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio,$ 125.000,Nada,"https://www.google.com/maps/@-0.1838786979798986,-78.48705651419132,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio,$ 280.000,Antigüedad: 36-Superficie cubierta: 324 m²-Superficie del terreno (m²): 264-Superficie total: 324 m²-,"https://www.google.com/maps/@-0.189126328232803,-78.4787989004055,13z?hl=es-ES&gl=US"
Otro,Otro,$ 180.000,Superficie total: 325 m²-Antigüedad: 11-Superficie cubierta: 325 m²-Superficie del terreno (m²): 397-,"https://www.google.com/maps/@-0.00216435992586711,-78.45583512978922,13z?hl=es-ES&gl=US"
Lote,Lote,$ 206.280,Superficie cubierta: 0 m²-Permite mascotas-Superficie del terreno (m²): 1146-Superficie total: 0 m²-Estado del inmueble: Nuevo-Antigüedad-,"https://www.google.com/maps/@-0.2080783710219358,-78.34238690148499,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio,$ 260.000,Antigüedad: 2010-Superficie cubierta: 105 m²-Superficie total: 105 m²-Superficie del terreno (m²): 105 m²-,"https://www.google.com/maps/@-0.1756459089211901,-78.48717461151227,13z?hl=es-ES&gl=US"
Lote,Lote,$ 100.000,Antigüedad-Superficie cubierta: 0 m²-Superficie del terreno (m²): 1000 m²-Superficie total: 0 m²-,Nada
Lote,Lote,$ 700.000,Superficie cubierta: 0 m²-Superficie del terreno (m²): 4924-Superficie total: 0 m²-,"https://www.google.com/maps/@-0.2124500993538219,-78.39923749896806,13z?hl=es-ES&gl=US"
Lote,Lote,$ 600.000,Superficie cubierta: 0 m²-Superficie del terreno (m²): 4109-Superficie total: 0 m²-,"https://www.google.com/maps/@-0.075920409366776,-78.43772193939628,13z?hl=es-ES&gl=US"
Casa,Casa,$ 84.999,Antigüedad: 50-Superficie cubierta: 109 m²-Superficie del terreno (m²): 252-Superficie total: 109 m²-,"https://www.google.com/maps/@-0.1246627788649813,-78.49916164427873,13z?hl=es-ES&gl=US"
Lote,Lote,Nada,Superficie del terreno (m²): 1100-Superficie total: 0 m²-Superficie cubierta: 0 m²-,"https://www.google.com/maps/@-0.1840506343109238,-78.38742797064414,13z?hl=es-ES&gl=US"
Lote,Lote,$ 999.999,Superficie cubierta: 0 m²-Superficie del terreno (m²): 1123-Superficie total: 0 m²-,Nada
Lote,Lote,$ 170.000,Superficie del terreno (m²): 4080-Superficie total: 4080 m²-Superficie cubierta: 4080 m²-,Nada
Lote,Lote,$ 32.000,Superficie del terreno (m²): 450-Superficie total: 0 m²-Superficie cubierta: 0 m²-,Nada
Lote,Lote,$ 85.000,Superficie del terreno (m²): 772-Superficie total: 0 m²-Superficie cubierta: 0 m²-,"https://www.google.com/maps/@-0.07667212217803217,-78.42101144208362,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 510.250,Nada,Nada
Departamento,Departamento,$ 245.534,Nada,Nada
Departamento,Departamento,$ 237.337,Nada,Nada
Departamento,Departamento,$ 100.000,Nada,"https://www.google.com/maps/@-0.194899332706312,-78.49699363861352,13z?hl=es-ES&gl=US"
Casa,Casa,$ 430.000,Superficie cubierta: 344 m²-Superficie del terreno (m²): 866-Superficie total: 344 m²-,Nada
Departamento,Departamento,$ 170.000,89 m² Totales,Nada
Casa,Casa,$ 77.500,Antigüedad: 20-Superficie cubierta: 261 m²-Cantidad plantas: 4-Niveles construidos: 4-Número de pisos: 4-Superficie del terreno (m²): 75 m²-Superficie total: 261 m²-,"https://www.google.com/maps/@-0.09371234929593646,-78.4481278489233,13z?hl=es-ES&gl=US"
Lote,Lote,Nada,Estado del inmueble: Nuevo-Superficie cubierta: 0 m²-Antigüedad-Permite mascotas-Superficie del terreno (m²): 1250 m²-Superficie total: 0 m²-,"https://www.google.com/maps/@-0.1939350647402615,-78.35632720308149,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 379.999,Superficie del terreno (m²): 481 m²-Superficie total: 481 m²-Antigüedad: 3-Superficie cubierta: 481 m²-,Nada
Otro,Otro,$ 2.300.000,Superficie cubierta: 300 m²-Superficie del terreno (m²): 2300000 m²-Superficie total: 300 m²-Antigüedad: 28-,"https://www.google.com/maps/@-0.4165974617713264,-78.79872597209767,13z?hl=es-ES&gl=US"
Lote,Lote,$ 1.026.151,Superficie cubierta: 0 m²-Superficie del terreno (m²): 21833 m²-Superficie total: 0 m²-Estado del inmueble: Excelente-Antigüedad-,"https://www.google.com/maps/@0.001637789158855308,-78.50131278460253,13z?hl=es-ES&gl=US"
Lote,Lote,Nada,Estado del inmueble: Excelente-Antigüedad-Superficie cubierta: 10192 m²-Superficie del terreno (m²): 10192 m²-Superficie total: 10192 m²-,"https://www.google.com/maps/@0.001637789158855308,-78.50131278460253,13z?hl=es-ES&gl=US"
Lote,Lote,Nada,Nada,"https://www.google.com/maps/@-0.1720094534017761,-78.36184216626273,13z?hl=es-ES&gl=US"
Casa,Casa,$ 350.000,Antigüedad: 10-Superficie cubierta: 745 m²-Superficie del terreno (m²): 800 m²-Superficie total: 745 m²-,"https://www.google.com/maps/@-0.1560722089929711,-78.46442066349107,13z?hl=es-ES&gl=US"
Lote,Lote,$ 46.000,Superficie del terreno (m²): 260 m²-Superficie total: 0 m²-Antigüedad: 2020-Superficie cubierta: 0 m²-,Nada
Lote,Lote,$ 510.000,Superficie del terreno (m²): 2448-Superficie total: 0 m²-Superficie cubierta: 0 m²-,"https://www.google.com/maps/@-0.08401284151630084,-78.47434134935656,13z?hl=es-ES&gl=US"
Lote,Lote,$ 150.000,Superficie del terreno (m²): 300-Superficie total: 0 m²-Superficie cubierta: 0 m²-,Nada
Lote,Lote,$ 230.000,Superficie total: 0 m²-Superficie cubierta: 0 m²-Superficie del terreno (m²): 1041-,Nada
Lote,Lote,$ 220.000,Superficie del terreno (m²): 600 m²-Superficie total: 600 m²-Superficie cubierta: 600 m²-,"https://www.google.com/maps/@-0.187186706206744,-78.39329536822991,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 65.000,Superficie cubierta: 70 m²-Superficie del terreno (m²): 70-Superficie total: 70 m²-,Nada
Lote,Lote,$ 150.000,Superficie cubierta: 0 m²-Superficie del terreno (m²): 5000-Superficie total: 0 m²-,Nada
Lote,Lote,$ 412.500,Nada,Nada
Lote,Lote,Nada,Superficie cubierta: 0 m²-Superficie del terreno (m²): 600-Superficie total: 0 m²-,"https://www.google.com/maps/@-0.3372552443480996,-78.47705520365211,13z?hl=es-ES&gl=US"
Lote,Lote,$ 1.406.000,Antigüedad: 2020-Superficie cubierta: 0 m²-Superficie del terreno (m²): 3125 m²-Superficie total: 0 m²-,Nada
Lote,Lote,$ 544.000,Nada,"https://www.google.com/maps/@-0.1815863987688631,-78.48690789519497,13z?hl=es-ES&gl=US"
Lote,Lote,Nada,Superficie cubierta: 0 m²-Superficie del terreno (m²): 1106 m²-Superficie total: 0 m²-,Nada
Lote,Lote,$ 149.000,Superficie cubierta: 0 m²-Superficie del terreno (m²): 1932 m²-Superficie total: 0 m²-,"https://www.google.com/maps/@-0.1885455194886916,-78.33708521131963,13z?hl=es-ES&gl=US"
Lote,Lote,$ 1.500.000,Nada,"https://www.google.com/maps/@-0.2183386631996495,-78.50958027574303,13z?hl=es-ES&gl=US"
Lote,Lote,$ 6.500.000,Nada,Nada
Lote,Lote,$ 82.000,Nada,Nada
Lote,Lote,$ 3.300.000,Nada,Nada
Lote,Lote,$ 219.400,Superficie del terreno (m²): 1519 m²-Superficie total: 0 m²-Superficie cubierta: 0 m²-,Nada
Casa,Casa,$ 166.000,145 m² Totales,"https://www.google.com/maps/@-0.3303406179269072,-78.45110253121258,13z?hl=es-ES&gl=US"
Lote,Lote,$ 300.000,600 m² Totales,"https://www.google.com/maps/@-0.1407375538662689,-78.4794937519596,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 105.000,68 m² Totales,"https://www.google.com/maps/@-0.1569058926072758,-78.46261627061061,13z?hl=es-ES&gl=US"
Lote,Lote,$ 330.000,850 m² Totales,Nada
Casa,Casa,$ 435.000,356 m² Totales,Nada
Departamento,Departamento,$ 1.500.000,2581 m² Totales,"https://www.google.com/maps/@-0.1410105885403886,-78.4819825355784,13z?hl=es-ES&gl=US"
Casa,Casa,$ 375.000,330 m² Totales,Nada
Departamento,Departamento,$ 98.000,89 m² Totales,Nada
Departamento,Departamento,$ 105.000,86 m² Totales,"https://www.google.com/maps/@-0.08761245909093539,-78.46893007528706,13z?hl=es-ES&gl=US"
Casa,Casa,$ 220.000,220 m² Totales,"https://www.google.com/maps/@-0.2343602966274559,-78.4452271598412,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 180.000,112 m² Totales,Nada
Departamento,Departamento,$ 176.999,110 m² Totales,"https://www.google.com/maps/@-0.1817369996757024,-78.47550850199568,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 80.000,106 m² Totales,"https://www.google.com/maps/@-0.1441383323680875,-78.45676324433386,13z?hl=es-ES&gl=US"
Lote,Lote,$ 25.000,445 m² Totales,"https://www.google.com/maps/@-0.3366896051812424,-78.55070053080465,13z?hl=es-ES&gl=US"
Casa,Casa,$ 63.500,89 m² Totales,"https://www.google.com/maps/@-0.003010279029923326,-78.45295700156622,13z?hl=es-ES&gl=US"
Lote,Lote,$ 700.000,16473 m² Totales,Nada
Departamento,Departamento,$ 120.000,84 m² Totales,"https://www.google.com/maps/@-0.1727836834321129,-78.49653707358742,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio,$ 185.000,128 m² Totales,"https://www.google.com/maps/@-0.1818166993405647,-78.47548101218808,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 147.814,72 m² Totales,Nada
Departamento,Departamento,$ 189.754,119 m² Totales,"https://www.google.com/maps/@-0.1889690245081055,-78.48785726683839,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio,Nada,67 m² Totales,Nada
Lote,Lote,Nada,354 m² Totales,"https://www.google.com/maps/@-0.2352841480523181,-78.52265040818929,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 245.000,188 m² Totales,"https://www.google.com/maps/@-0.1632000642609778,-78.46292199190631,13z?hl=es-ES&gl=US"
Casa,Casa,$ 210.000,217 m² Totales,"https://www.google.com/maps/@-0.1634390538934963,-78.49899318896308,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 140.000,95 m² Totales,"https://www.google.com/maps/@-0.1974876575904577,-78.4801799273143,13z?hl=es-ES&gl=US"
Casa,Casa,$ 125.000,400 m² Totales,"https://www.google.com/maps/@-0.3524057914426008,-78.44140530709441,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 115.000,66 m² Totales,"https://www.google.com/maps/@-0.1767325056800491,-78.49389570154516,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 210.315,105 m² Totales,"https://www.google.com/maps/@-0.1817369996757024,-78.47550850199568,13z?hl=es-ES&gl=US"
Lote,Lote,Nada,350 m² Totales,"https://www.google.com/maps/@-0.3366896051812424,-78.55070053080465,13z?hl=es-ES&gl=US"
Local,Local,$ 58.000,50 m² Totales,"https://www.google.com/maps/@-0.150472343754147,-78.47164390004271,13z?hl=es-ES&gl=US"
Casa,Casa,$ 60.000,93 m² Totales,Nada
Departamento,Departamento,$ 175.000,161 m² Totales,"https://www.google.com/maps/@-0.1882940084267786,-78.47603748423195,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 315.000,189 m² Totales,Nada
Casa,Casa,$ 86.000,117 m² Totales,Nada
Lote,Lote,$ 108.000,600 m² Totales,"https://www.google.com/maps/@-0.1840506343109238,-78.38742797064414,13z?hl=es-ES&gl=US"
Casa,Casa,$ 680.000,460 m² Totales,Nada
Departamento,Departamento,$ 148.000,100 m² Totales,"https://www.google.com/maps/@-0.2186786189339041,-78.5134440450616,13z?hl=es-ES&gl=US"
Casa,Casa,$ 230.000,454 m² Totales,"https://www.google.com/maps/@-0.1328327305982767,-78.49472995420784,13z?hl=es-ES&gl=US"
Casa,Casa,$ 530.000,403 m² Totales,"https://www.google.com/maps/@-0.2489357199046772,-78.4941785262755,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 44.000,50 m² Totales,"https://www.google.com/maps/@-0.1964314124940435,-78.50698501564881,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 399.000,243 m² Totales,Nada
Departamento,Departamento,$ 350.000,128 m² Totales,Nada
Oficina/Consultorio,Oficina/Consultorio,$ 168.000,Nada,"https://www.google.com/maps/@-0.1759755410122661,-78.48685907805611,13z?hl=es-ES&gl=US"
