Descripcion_1,Descripcion_2,precio,mt2,ubicacion
Casa,Casa en venta en Via A La Costa,$ 49.000,44 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 39.500,72 m² Totales,"https://www.google.com/maps/@-2.081924678271996,-79.92253464808414,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Centro De Guayaquil,$ 68.000,302 m² Totales,"https://www.google.com/maps/@-2.200304522942756,-79.88806646053183,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Kennedy Norte,$ 299.000,367 m² Totales,Nada
Casa,Casa en venta en Centro De Guayaquil,$ 275.000,1092 m² Totales,"https://www.google.com/maps/@-2.210995826582931,-79.90442869842455,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 147.900,124 m² Totales,Nada
Local,Local en venta en Centro De Guayaquil,Nada,1049 m² Totales,"https://www.google.com/maps/@-2.224050722525452,-79.93727081902226,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Norte De Guayaquil,Nada,4655 m² Totales,"https://www.google.com/maps/@-2.155958023193808,-79.92152437658692,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Via A La Costa,$ 290.000,580 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 59.000,70 m² Totales,"https://www.google.com/maps/@-2.084746755415175,-79.91229586581622,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Guayaquil,$ 37.000,600 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Centro De Guayaquil,$ 20.000,36 m² Totales,"https://www.google.com/maps/@-2.190683654913027,-79.88928445838303,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 70.000,95 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 69.000,60 m² Totales,"https://www.google.com/maps/@-2.050470176914849,-79.91343350090231,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Centro De Guayaquil,$ 73.000,89 m² Totales,"https://www.google.com/maps/@-2.187815412531106,-79.87997591931476,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Via A La Costa,$ 168.000,150 m² Totales,Nada
Departamento,Departamento en venta en Guayaquil,$ 171.900,98 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 235.000,175 m² Totales,"https://www.google.com/maps/@-2.188389543915323,-80.02724894488654,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Norte De Guayaquil,$ 97.000,77 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 37.000,80 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Las Cumbres,$ 140.000,138 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 360.000,600 m² Totales,"https://www.google.com/maps/@-2.162601994022282,-79.93095480354962,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 132.000,134 m² Totales,Nada
Casa,Casa en venta en Via A La Costa,$ 290.000,580 m² Totales,Nada
Lote,Lote en venta en Centro De Guayaquil,$ 38.000,250 m² Totales,"https://www.google.com/maps/@-2.196949925424312,-79.90837552379264,13z?hl=es-ES&gl=US"
Local,Local en venta en Guayaquil,$ 693.000,575 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 152.000,176 m² Totales,Nada
Departamento,Departamento en venta en Guayaquil,$ 157.900,91 m² Totales,Nada
Casa,Casa en venta en Centro De Guayaquil,Nada,1092 m² Totales,"https://www.google.com/maps/@-2.210995826582931,-79.90442869842455,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 147.900,124 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 127.500,500 m² Totales,"https://www.google.com/maps/@-2.122317304358854,-79.90143079310097,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Via A La Costa,$ 49.000,44 m² Totales,Nada
Lote,Lote en venta en Norte De Guayaquil,Nada,4655 m² Totales,"https://www.google.com/maps/@-2.155958023193808,-79.92152437658692,13z?hl=es-ES&gl=US"
Local,Local en venta en Centro De Guayaquil,Nada,1049 m² Totales,"https://www.google.com/maps/@-2.224050722525452,-79.93727081902226,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Centro De Guayaquil,$ 65.000,302 m² Totales,"https://www.google.com/maps/@-2.200304522942756,-79.88806646053183,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Urdesa central,$ 79.000,110 m² Totales,"https://www.google.com/maps/@-2.169196695973065,-79.90675719994542,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Kennedy Norte,$ 299.000,367 m² Totales,Nada
Bodega,Bodega en venta en Norte De Guayaquil,$ 2.400.000,5094 m² Totales,"https://www.google.com/maps/@-2.078953559852124,-79.93973275384555,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Norte De Guayaquil,$ 170.000,50 m² Totales,"https://www.google.com/maps/@-2.156225142081896,-79.89296329549863,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 66.000,72 m² Totales,"https://www.google.com/maps/@-2.081924678271996,-79.92253464808414,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 12.000,123 m² Totales,Nada
Local,Local en venta en Norte De Guayaquil,$ 2.600.000,1300 m² Totales,"https://www.google.com/maps/@-2.090253087793407,-79.92563020797706,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Centro De Guayaquil,$ 180.000,304 m² Totales,"https://www.google.com/maps/@-2.199653736071076,-79.89012056736284,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 156.000,Nada,"https://www.google.com/maps/@-2.072225175946513,-79.92295865120637,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 220.000,245 m² Totales,"https://www.google.com/maps/@-2.139416285861829,-79.8983700855993,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 140.000,121 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 39.500,100 m² Totales,"https://www.google.com/maps/@-2.077569716357044,-79.92161959709414,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Norte De Guayaquil,$ 813.200,474 m² Totales,"https://www.google.com/maps/@-2.164847795668484,-79.89560518356659,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 148.000,160 m² Totales,Nada
Departamento,Departamento en venta en Puerto Santa Ana,$ 349.999,190 m² Totales,"https://www.google.com/maps/@-2.179125941420345,-79.87611984147239,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 61.000,143 m² Totales,"https://www.google.com/maps/@-2.050470176914849,-79.91343350090231,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 89.000,104 m² Totales,Nada
Lote,Lote en venta en Via A La Costa,$ 2.792.000,5584 m² Totales,Nada
Lote,Lote en venta en Norte De Guayaquil,Nada,876 m² Totales,Nada
Casa,Casa en venta en Samborondon,$ 580.000,520 m² Totales,Nada
Lote,Lote en venta en Guayaquil,$ 2.121.620,3 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 148.000,112 m² Totales,Nada
Casa,Casa en venta en Samborondon,$ 673.000,400 m² Totales,Nada
Departamento,Departamento en venta en Samborondon,$ 249.990,120 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 329.999,230 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Bellavista,$ 169.500,350 m² Totales,"https://www.google.com/maps/@-2.187971229853483,-79.91027533145521,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 96.000,85 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 129.000,111 m² Totales,Nada
Departamento,Departamento en venta en Norte De Guayaquil,$ 92.000,135 m² Totales,"https://www.google.com/maps/@-2.16097995618898,-79.90694861247637,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 140.000,169 m² Totales,"https://www.google.com/maps/@-2.158370753327179,-79.90456972054078,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 295.000,739 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 300.000,250 m² Totales,"https://www.google.com/maps/@-2.176296709665195,-79.89488274279225,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Puerto Santa Ana,$ 205.000,85 m² Totales,"https://www.google.com/maps/@-2.179125941420345,-79.87611984147239,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 130.000,112 m² Totales,Nada
Parqueadero,Parqueadero en venta en Norte De Guayaquil,$ 13.500,27 m² Totales,"https://www.google.com/maps/@-2.166762391162529,-79.89591587313139,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Via A La Costa,$ 700.000,400 m² Totales,Nada
Lote,Lote en venta en Norte De Guayaquil,Nada,1000000 m² Totales,"https://www.google.com/maps/@-2.049212393686852,-79.94712505790977,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 140.500,105 m² Totales,"https://www.google.com/maps/@-2.128142841256421,-79.9156420252663,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Guayaquil,$ 172.000,123 m² Totales,"https://www.google.com/maps/@-2.188389543915323,-80.02724894488654,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Sur De Guayaquil,$ 90.000,89 m² Totales,"https://www.google.com/maps/@-2.271852660139895,-79.88841228923032,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 89.900,71 m² Totales,Nada
Lote,Lote en venta en Guayaquil,$ 220.000,Nada,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 189.000,580 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Guayaquil,$ 360.000,195 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Samanes,$ 128.000,128 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 87.000,143 m² Totales,"https://www.google.com/maps/@-2.14402365112239,-79.89412774867624,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,Nada,160 m² Totales,"https://www.google.com/maps/@-2.087695251904467,-79.90004784589982,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 99.000,120 m² Totales,Nada
Departamento,Departamento en venta en Bellavista,$ 85.000,155 m² Totales,"https://www.google.com/maps/@-2.179976944383295,-79.91068137231996,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 65.000,51 m² Totales,"https://www.google.com/maps/@-2.160207941263499,-79.89697769362284,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Norte De Guayaquil,Nada,41 m² Totales,"https://www.google.com/maps/@-2.1921330470738,-79.94025674067291,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Centro De Guayaquil,$ 48.000,131 m² Totales,"https://www.google.com/maps/@-2.224050722525452,-79.93727081902226,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Guayaquil,$ 1.497.720,Nada,"https://www.google.com/maps/@-2.188389543915323,-80.02724894488654,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Guayaquil,$ 1.700.000,1000000 m² Totales,"https://www.google.com/maps/@-2.188389543915323,-80.02724894488654,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 24.500,80 m² Totales,"https://www.google.com/maps/@-2.161746916175324,-79.93463018587074,13z?hl=es-ES&gl=US"
Bodega,Bodega en venta en Centro De Guayaquil,$ 780.000,700 m² Totales,"https://www.google.com/maps/@-2.196156913564392,-79.88510447770813,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 162.000,113 m² Totales,Nada
Departamento,Departamento en venta en Puerto Santa Ana,$ 205.000,85 m² Totales,"https://www.google.com/maps/@-2.179125941420345,-79.87611984147239,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Sur De Guayaquil,$ 130.000,187 m² Totales,"https://www.google.com/maps/@-2.230644610832736,-79.89533669290931,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Sur De Guayaquil,$ 72.000,349 m² Totales,"https://www.google.com/maps/@-2.278195953185896,-79.88626536131729,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 69.500,Nada,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 1.600.000,1120 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 150.000,327 m² Totales,"https://www.google.com/maps/@-2.130967193094766,-79.93812875575881,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Puerto Santa Ana,$ 330.000,Nada,"https://www.google.com/maps/@-2.179125941420345,-79.87611984147239,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 100.000,78 m² Totales,"https://www.google.com/maps/@-2.050470176914849,-79.91343350090231,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Norte De Guayaquil,$ 56.800,40 m² Totales,"https://www.google.com/maps/@-2.1921330470738,-79.94025674067291,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 70.000,96 m² Totales,"https://www.google.com/maps/@-2.057322312471302,-79.95528427190143,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Centro De Guayaquil,$ 259.000,190 m² Totales,"https://www.google.com/maps/@-2.217502614533075,-79.92377795777145,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Centro De Guayaquil,$ 35.000,600 m² Totales,"https://www.google.com/maps/@-2.19597199739587,-79.91503983018224,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 48.500,120 m² Totales,"https://www.google.com/maps/@-2.0721342964317,-79.93450381327663,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 48.500,110 m² Totales,"https://www.google.com/maps/@-2.059700891448395,-79.9547228135841,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 39.500,108 m² Totales,"https://www.google.com/maps/@-2.081924678271996,-79.92253464808414,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Centro De Guayaquil,$ 88.900,175 m² Totales,"https://www.google.com/maps/@-2.188580421624353,-79.89423367718508,13z?hl=es-ES&gl=US"
Bodega,Bodega en venta en Norte De Guayaquil,$ 220.000,4800 m² Totales,"https://www.google.com/maps/@-2.104854463198649,-79.93491418199416,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Centro De Guayaquil,$ 1.500.000,1000000 m² Totales,"https://www.google.com/maps/@-2.223766758315786,-79.93903526675481,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Garzota,$ 75.000,Superficie del terreno (m²): 112.0-,"https://www.google.com/maps/@-2.147830347463852,-79.89291613956108,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Puerto Santa Ana,$ 109.000,50 m² Totales,"https://www.google.com/maps/@-2.179125941420345,-79.87611984147239,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 65.000,84 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 105.000,119 m² Totales,"https://www.google.com/maps/@-2.132224802921204,-79.89277321932771,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 145.000,136 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Guayaquil,$ 100.000,70 m² Totales,"https://www.google.com/maps/@-2.419978741428232,-80.38511167902126,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Norte De Guayaquil,$ 400.000,4000 m² Totales,"https://www.google.com/maps/@-2.104854463198649,-79.93491418199416,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Guayaquil,$ 45.000,50 m² Totales,"https://www.google.com/maps/@-2.162098772591725,-79.91165828834997,13z?hl=es-ES&gl=US"
Local,Local en venta en Centro De Guayaquil,$ 1.700.000,35 m² Totales,"https://www.google.com/maps/@-2.196156913564392,-79.88510447770813,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 175.000,218 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Ciudad Celeste,$ 310.000,202 m² Totales,Nada
Local,Local en venta en Norte De Guayaquil,$ 222.000,183 m² Totales,"https://www.google.com/maps/@-2.192166566900038,-79.94040359644727,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 299.900,224 m² Totales,"https://www.google.com/maps/@-2.152926740020942,-79.9050504411099,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 127.000,180 m² Totales,"https://www.google.com/maps/@-2.132224802921204,-79.89277321932771,13z?hl=es-ES&gl=US"
Bodega,Bodega en venta en Centro De Guayaquil,$ 250.000,500 m² Totales,"https://www.google.com/maps/@-2.215674902087907,-79.89036805819634,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Norte De Guayaquil,$ 85.000,465 m² Totales,Nada
Casa,Casa en venta en Sur De Guayaquil,$ 85.000,117 m² Totales,"https://www.google.com/maps/@-2.223534111698306,-79.90326925058477,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 128.000,112 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Centro De Guayaquil,$ 88.900,175 m² Totales,"https://www.google.com/maps/@-2.188580421624353,-79.89423367718508,13z?hl=es-ES&gl=US"
Bodega,Bodega en venta en Norte De Guayaquil,$ 2.200.000,4800 m² Totales,"https://www.google.com/maps/@-2.104854463198649,-79.93491418199416,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Centro De Guayaquil,$ 1.500.000,1000000 m² Totales,"https://www.google.com/maps/@-2.223766758315786,-79.93903526675481,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 150.000,Nada,Nada
Local,Local en venta en Norte De Guayaquil,$ 222.000,183 m² Totales,"https://www.google.com/maps/@-2.192166566900038,-79.94040359644727,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 299.900,224 m² Totales,"https://www.google.com/maps/@-2.152926740020942,-79.9050504411099,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 127.000,180 m² Totales,"https://www.google.com/maps/@-2.132224802921204,-79.89277321932771,13z?hl=es-ES&gl=US"
Bodega,Bodega en venta en Centro De Guayaquil,$ 250.000,500 m² Totales,"https://www.google.com/maps/@-2.215674902087907,-79.89036805819634,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Norte De Guayaquil,$ 85.000,465 m² Totales,Nada
Casa,Casa en venta en Sur De Guayaquil,$ 85.000,117 m² Totales,"https://www.google.com/maps/@-2.223534111698306,-79.90326925058477,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 128.000,112 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Samborondon,$ 185.000,120 m² Totales,Nada
Lote,Lote en venta en Norte De Guayaquil,$ 300.000,3000 m² Totales,"https://www.google.com/maps/@-2.104854463198649,-79.93491418199416,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 84.500,90 m² Totales,"https://www.google.com/maps/@-2.096895591711425,-79.94287022431827,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Sur De Guayaquil,$ 85.000,120 m² Totales,"https://www.google.com/maps/@-2.223282109866275,-79.90178886951861,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Norte De Guayaquil,$ 8.892.000,98800 m² Totales,"https://www.google.com/maps/@-2.060312067429588,-79.94454542540642,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Norte De Guayaquil,$ 889.000,1108 m² Totales,"https://www.google.com/maps/@-2.1638518197668,-79.90674788982061,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Samanes,$ 88.700,107 m² Totales,"https://www.google.com/maps/@-2.115205437053983,-79.90293407215181,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 150.000,250 m² Totales,"https://www.google.com/maps/@-2.176296709665195,-79.89488274279225,13z?hl=es-ES&gl=US"
